province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
福建,2008,0.540473675313238,0.459526324686762,58.25210946999999
福建,2009,0.51454532612902,0.48545467387097996,64.24793619
福建,2010,0.567698917938401,0.432301082061599,69.8831657
福建,2011,0.5948231768125241,0.40517682318747594,73.76609248
福建,2012,0.591706196972734,0.40829380302726603,76.85881759
福建,2013,0.654134764866214,0.345865235133786,75.82336678
福建,2014,0.7009836319356739,0.2990163680643261,82.77500155
福建,2015,0.680273179047101,0.31972682095289895,81.01567611
福建,2016,0.6877384235985771,0.31226157640142294,81.78259248
福建,2017,0.7116271748056631,0.28837282519433693,84.67851893999999
福建,2018,0.7142474941639481,0.28575250583605194,86.49303384999999
福建,2019,0.72216925714821,0.27783074285179,91.85727223
福建,2020,0.7413072129754781,0.2586927870245219,89.55285373999999
福建,2021,0.764074026686708,0.23592597331329201,98.27975023
福建,2022,0.77141339660733,0.22858660339267,104.85594923
贵州,2003,0.2687087479515699,0.73129125204843,37.1419283
贵州,2004,0.245011982931447,0.754988017068553,42.59464825
贵州,2005,0.2399444974204779,0.7600555025795221,45.09374558
贵州,2006,0.252444844352002,0.747555155647998,49.17807646999999
贵州,2007,0.314269325236165,0.685730674763835,49.28920011
贵州,2008,0.341580873263416,0.658419126736584,47.264971757800005
贵州,2009,0.328598676658143,0.671401323341857,50.80142796
贵州,2010,0.3146800775005119,0.6853199224994881,55.015043747
贵州,2011,0.328048304728384,0.671951695271616,57.60118177
贵州,2012,0.31323354467999,0.68676645532001,66.843808087
贵州,2013,0.3606690975061409,0.6393309024938592,64.81936041
贵州,2014,0.360614636428598,0.639385363571402,67.10330087999999
贵州,2015,0.387396155124229,0.612603844875771,69.28996925999999
贵州,2016,0.413023869799042,0.586976130200958,70.94240915
贵州,2017,0.441773122792809,0.558226877207191,72.08395635
贵州,2018,0.524499281827318,0.475500718172682,70.52524589
贵州,2019,0.541715221942318,0.458284778057682,72.29945568
贵州,2020,0.555403255117507,0.444596744882493,72.37479001
贵州,2021,0.625274026299975,0.37472597370002503,75.75215865
贵州,2022,0.661345357184806,0.338654642815194,73.15908512
辽宁,2003,0.467325151154076,0.532674848845924,77.92583776000001
辽宁,2004,0.5064390539771271,0.4935609460228729,83.54569117
辽宁,2005,0.519346801409443,0.480653198590557,98.27551334
辽宁,2006,0.511474100512813,0.48852589948718705,111.83221888
辽宁,2007,0.488993117438092,0.5110068825619081,128.10871762
辽宁,2008,0.496591027942161,0.503408972057839,130.66103284000002
辽宁,2009,0.4758581541790569,0.524141845820943,143.92967198
辽宁,2010,0.5349696773641279,0.4650303226358721,141.02996414999998
辽宁,2011,0.5601582136566661,0.43984178634333393,154.65351927
辽宁,2012,0.571632356241614,0.428367643758386,161.22897802
辽宁,2013,0.558520500054885,0.44147949994511504,149.68253803
辽宁,2014,0.564792720219981,0.43520727978001905,154.14967995
辽宁,2015,0.59825699156829,0.40174300843170996,155.47389047
辽宁,2016,0.6294511400654059,0.3705488599345941,148.06199374
辽宁,2017,0.6431741234791319,0.35682587652086806,152.68964928
辽宁,2018,0.6509600229471779,0.3490399770528221,158.54139419
辽宁,2019,0.6559338400783741,0.3440661599216259,168.21134195
辽宁,2020,0.6559897509370529,0.3440102490629471,176.98763774
辽宁,2021,0.672422875144252,0.32757712485574797,179.70577404
辽宁,2022,0.675031353027228,0.32496864697277195,179.39299638
重庆,2003,0.431405368473623,0.568594631526377,22.11848699
重庆,2004,0.487099787022534,0.512900212977466,24.43458496
重庆,2005,0.498409020871439,0.501590979128561,32.37596212
重庆,2006,0.528057030518637,0.47194296948136305,34.72999733
重庆,2007,0.56765476387045,0.43234523612955,37.01701701
重庆,2008,0.457903451044069,0.5420965489559311,50.3429072302
重庆,2009,0.4441550484456,0.5558449515544,53.62681069
重庆,2010,0.4699856189196509,0.530014381080349,59.9986524003
重庆,2011,0.485107314740288,0.514892685259712,62.3053548147
重庆,2012,0.493796373208861,0.506203626791139,66.3666793412
重庆,2013,0.5855832374595851,0.41441676254041493,54.95703212
重庆,2014,0.578686772357916,0.421313227642084,63.04949633
重庆,2015,0.59770905939593,0.40229094060407,66.35845719
重庆,2016,0.6505063421331561,0.34949365786684394,65.08356177
重庆,2017,0.653857055353454,0.34614294464654605,66.44292913
重庆,2018,0.693268540931544,0.306731459068456,58.58019606
重庆,2019,0.718930579579885,0.28106942042011496,59.35800926
重庆,2020,0.704341065866595,0.29565893413340505,60.84932850999999
重庆,2021,0.751251788960841,0.248748211039159,65.06294595
重庆,2022,0.75907408386468,0.24092591613532,63.4981331
陕西,2003,0.540743418073684,0.459256581926316,25.87627646
陕西,2004,0.5447292394211161,0.45527076057888394,32.02656637
陕西,2005,0.414031848502762,0.585968151497238,39.69979906
陕西,2006,0.453679096776774,0.546320903223226,41.31599336
陕西,2007,0.52845034594241,0.47154965405759,45.407665837
陕西,2008,0.5388606319221629,0.46113936807783706,52.0247415765
陕西,2009,0.4999318295496719,0.500068170450328,56.14984178
陕西,2010,0.517204251106294,0.482795748893706,64.5082384838
陕西,2011,0.518480698972572,0.481519301027428,71.968485314
陕西,2012,0.513439239314616,0.486560760685384,77.5240122532
陕西,2013,0.5258876749634089,0.47411232503659106,76.75832602999999
陕西,2014,0.531500827685079,0.468499172314921,81.73574916
陕西,2015,0.523594078051042,0.47640592194895803,82.43213702999999
陕西,2016,0.552706019226617,0.447293980773383,81.22954129
陕西,2017,0.573489482031686,0.42651051796831396,79.91875521
陕西,2018,0.602843224590799,0.397156775409201,82.48035866000001
陕西,2019,0.616537566872864,0.383462433127136,88.66133061000001
陕西,2020,0.5981128124712249,0.40188718752877506,89.40927249
陕西,2021,0.610843958485116,0.38915604151488403,98.8337489
陕西,2022,0.621203286723813,0.378796713276187,110.22464453
青海,2003,0.625928387087269,0.37407161291273106,7.24493866
青海,2004,0.660917620227272,0.33908237977272804,8.601909990000001
青海,2005,0.681087086207957,0.318912913792043,8.93266452
青海,2006,0.6435581671058259,0.3564418328941741,11.1562943289
青海,2007,0.642378355315956,0.357621644684044,11.65705831
青海,2008,0.5960454975622931,0.4039545024377069,14.3602198948
青海,2009,0.580943211364196,0.419056788635804,14.9327718777
青海,2010,0.671596759710311,0.32840324028968904,15.4267423069
青海,2011,0.699964907503147,0.300035092496853,17.992656454200002
青海,2012,0.684376401335588,0.31562359866441203,20.8687456311
青海,2013,0.687988835538883,0.312011164461117,22.42612495
青海,2014,0.6915707846685559,0.3084292153314441,23.60910419
青海,2015,0.676391011890649,0.323608988109351,24.80931632
青海,2016,0.689245431991112,0.310754568008888,26.08321764
青海,2017,0.757299867297202,0.242700132702798,25.67144064
青海,2018,0.763636549278596,0.23636345072140397,26.94430002
青海,2019,0.76061128292126,0.23938871707874,27.09472263
青海,2020,0.767858461193329,0.232141538806671,25.78168522
青海,2021,0.760315248966042,0.23968475103395803,29.60183666
青海,2022,0.769389139945035,0.230610860054965,29.98517181
黑龙江,2003,0.697873736747519,0.30212626325248104,41.22846543
黑龙江,2004,0.7090968906583199,0.29090310934168007,44.05978021
黑龙江,2005,0.6784986124504551,0.32150138754954494,47.37476238
黑龙江,2006,0.673276243134648,0.32672375686535204,54.45330147
黑龙江,2007,0.665688218396211,0.33431178160378905,58.87353313
黑龙江,2008,0.636241003769091,0.363758996230909,58.1240232931
黑龙江,2009,0.680207542443488,0.319792457556512,63.921604550000005
黑龙江,2010,0.721072399663605,0.27892760033639497,65.881764866
黑龙江,2011,0.666448867359447,0.333551132640553,75.81851481
黑龙江,2012,0.6183043640698009,0.38169563593019906,82.10073632
黑龙江,2013,0.574687480513022,0.425312519486978,83.46872223
黑龙江,2014,0.5937800045796799,0.40621999542032006,85.21019007000001
黑龙江,2015,0.586831896504313,0.413168103495687,89.04215572
黑龙江,2016,0.566994618840265,0.43300538115973497,91.32942975
黑龙江,2017,0.576692567443882,0.423307432556118,93.00330694
黑龙江,2018,0.621786621887196,0.378213378112804,78.40996061
黑龙江,2019,0.618578412435442,0.381421587564558,83.41872253
黑龙江,2020,0.6758304717603709,0.3241695282396291,83.88005297
黑龙江,2021,0.7075116188177479,0.29248838118225207,89.47452078
黑龙江,2022,0.727549295181387,0.272450704818613,86.27230807
