province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
陕西,2015,0.523594078051042,,82.43213702999999
陕西,2016,0.552706019226617,,81.22954129
陕西,2017,0.573489482031686,,79.91875521
陕西,2018,0.602843224590799,,82.48035866000001
陕西,2019,0.616537566872864,,88.66133061000001
陕西,2020,0.5981128124712249,,89.40927249
陕西,2021,0.610843958485116,,98.83374889999999
陕西,2022,0.621203286723813,,110.22464453
青海,2003,0.625928387087269,,7.24493866
青海,2004,0.660917620227272,,8.601909990000001
青海,2005,0.681087086207957,,8.93266452
青海,2006,0.6435581671058259,,11.156294328900001
青海,2007,0.642378355315956,,11.65705831
青海,2008,0.5960454975622931,,14.3602198948
青海,2009,0.580943211364196,,14.932771877699999
青海,2010,0.671596759710311,,15.426742306900001
青海,2011,0.699964907503147,,17.992656454200002
青海,2012,0.684376401335588,,20.8687456311
青海,2013,0.687988835538883,,22.42612495
青海,2014,0.6915707846685559,,23.609104189999996
青海,2015,0.676391011890649,,24.809316319999997
青海,2016,0.689245431991112,,26.083217639999997
青海,2017,0.757299867297202,,25.67144064
青海,2018,0.763636549278596,,26.94430002
青海,2019,0.76061128292126,,27.09472263
青海,2020,0.767858461193329,,25.78168522
青海,2021,0.760315248966042,,29.60183666
青海,2022,0.769389139945035,,29.98517181
黑龙江,2003,0.697873736747519,,41.22846543
黑龙江,2004,0.7090968906583199,,44.05978021
黑龙江,2005,0.6784986124504551,,47.37476238
黑龙江,2006,0.673276243134648,,54.45330147
黑龙江,2007,0.665688218396211,,58.87353313
黑龙江,2008,0.636241003769091,,58.1240232931
黑龙江,2009,0.680207542443488,,63.921604550000005
黑龙江,2010,0.721072399663605,,65.881764866
黑龙江,2011,0.666448867359447,,75.81851481
黑龙江,2012,0.6183043640698009,,82.10073632
黑龙江,2013,0.574687480513022,,83.46872223
黑龙江,2014,0.5937800045796799,,85.21019007000001
黑龙江,2015,0.586831896504313,,89.04215572
黑龙江,2016,0.566994618840265,,91.32942975
黑龙江,2017,0.576692567443882,,93.00330694
黑龙江,2018,0.621786621887196,,78.40996061
黑龙江,2019,0.618578412435442,,83.41872253
黑龙江,2020,0.6758304717603709,,83.88005297
黑龙江,2021,0.7075116188177479,,89.47452078
黑龙江,2022,0.727549295181387,,86.27230807
